model,0,1,2,3,4,5,6,7
0,0.4020,0.8640,0.8375,0.8615,0.8565,0.8155,0.8625,0.8340
1,0.8325,0.3765,0.8155,0.8280,0.8180,0.8080,0.8415,0.8465
2,0.8305,0.8225,0.4005,0.8190,0.8260,0.7875,0.8590,0.8755
3,0.8330,0.8300,0.8075,0.3420,0.8015,0.7985,0.8115,0.8530
4,0.8435,0.8500,0.8340,0.8215,0.4300,0.8165,0.8500,0.8445
5,0.8530,0.8780,0.8275,0.8540,0.8475,0.4460,0.8615,0.8815
6,0.8535,0.8620,0.8360,0.8320,0.8355,0.8295,0.4080,0.8285
7,0.8485,0.8620,0.8750,0.8775,0.8540,0.8555,0.8380,0.3355
