model,0,1,2,3,4,5,6,7
0,0.0115,0.0205,0.0080,0.0155,0.0090,0.0105,0.0290,0.0120
1,0.0050,0.0020,0.0040,0.0100,0.0050,0.0040,0.0250,0.0065
2,0.0145,0.0220,0.0130,0.0215,0.0100,0.0125,0.0505,0.0145
3,0.0135,0.0270,0.0090,0.0065,0.0110,0.0155,0.0280,0.0110
4,0.0105,0.0220,0.0095,0.0180,0.0100,0.0110,0.0335,0.0120
5,0.0100,0.0205,0.0070,0.0185,0.0070,0.0085,0.0325,0.0125
6,0.0300,0.0570,0.0310,0.0345,0.0295,0.0335,0.0235,0.0320
7,0.0125,0.0240,0.0100,0.0200,0.0095,0.0115,0.0340,0.0090
