model,0,1,2,3,4,5,6,7
0,0.0035,0.6260,0.6135,0.5865,0.6235,0.5955,0.6305,0.6500
1,0.6150,0.0085,0.6730,0.5525,0.6245,0.6000,0.5325,0.6695
2,0.7505,0.7895,0.0000,0.7775,0.6895,0.7065,0.7600,0.7760
3,0.7485,0.7505,0.7660,0.0015,0.7475,0.7605,0.7625,0.7735
4,0.6875,0.6915,0.6335,0.6580,0.0000,0.6455,0.6780,0.6840
5,0.6050,0.6375,0.5825,0.6105,0.5780,0.0080,0.6060,0.6615
6,0.6780,0.6495,0.6875,0.6795,0.6800,0.6715,0.0025,0.7020
7,0.5770,0.5905,0.5975,0.5720,0.5635,0.5725,0.5590,0.0280
