model,0,1,2,3,4,5,6,7
0,0.0000,0.7435,0.6930,0.6850,0.7610,0.7725,0.7645,0.7905
1,0.7795,0.0000,0.7715,0.7460,0.6435,0.6555,0.8345,0.5950
2,0.7715,0.7805,0.0000,0.6805,0.7100,0.7685,0.7470,0.7145
3,0.7025,0.6675,0.6975,0.0000,0.7455,0.6825,0.8130,0.7435
4,0.7925,0.6790,0.7180,0.7535,0.0000,0.7605,0.7275,0.7395
5,0.7625,0.6440,0.7420,0.6580,0.6960,0.0000,0.7080,0.7325
6,0.6490,0.7370,0.7090,0.7870,0.6945,0.7455,0.0000,0.7540
7,0.7710,0.6180,0.7125,0.7065,0.7415,0.8345,0.7860,0.0000
