model,0,1,2,3,4,5,6,7
0,0.0730,0.3905,0.3390,0.3865,0.2990,0.3085,0.3255,0.3475
1,0.3520,0.0545,0.3925,0.3970,0.3800,0.3735,0.3900,0.3860
2,0.3450,0.4220,0.0620,0.3955,0.3455,0.3915,0.3685,0.3540
3,0.3895,0.3950,0.3630,0.0405,0.4025,0.3920,0.3620,0.3870
4,0.2855,0.3940,0.2995,0.3825,0.0285,0.3230,0.3260,0.2850
5,0.4290,0.5065,0.4680,0.4960,0.4560,0.0610,0.4875,0.4550
6,0.3285,0.3910,0.3235,0.3545,0.3375,0.3480,0.0370,0.3780
7,0.3855,0.4625,0.3925,0.4375,0.3315,0.3780,0.4220,0.0655
