model,0,1,2,3,4,5,6,7
0,0.1080,0.5410,0.5970,0.5685,0.5840,0.6020,0.5790,0.5015
1,0.5560,0.0530,0.4665,0.4700,0.4790,0.4685,0.4605,0.4290
2,0.6070,0.5145,0.0795,0.5115,0.6240,0.6050,0.6190,0.5910
3,0.5715,0.4900,0.4780,0.1125,0.5485,0.5460,0.5645,0.5430
4,0.5850,0.4725,0.5935,0.5455,0.1030,0.4545,0.4840,0.5045
5,0.5490,0.4235,0.5445,0.4935,0.4005,0.0985,0.5055,0.4500
6,0.5040,0.3835,0.5285,0.4825,0.4250,0.5035,0.1310,0.3995
7,0.4660,0.4065,0.5305,0.5085,0.4795,0.4830,0.4520,0.0965
