model,0,1,2,3,4,5,6,7
0,0.0215,0.0130,0.0395,0.0335,0.0475,0.0815,0.0615,0.1270
1,0.0275,0.0060,0.0530,0.0340,0.0615,0.0935,0.0605,0.2145
2,0.0275,0.0095,0.0190,0.0280,0.0370,0.0605,0.0565,0.0880
3,0.0065,0.0025,0.0160,0.0005,0.0210,0.0385,0.0270,0.0810
4,0.0110,0.0020,0.0160,0.0090,0.0015,0.0295,0.0250,0.0660
5,0.0100,0.0025,0.0255,0.0115,0.0240,0.0015,0.0235,0.0715
6,0.0150,0.0020,0.0280,0.0145,0.0250,0.0280,0.0010,0.0800
7,0.0400,0.0120,0.0470,0.0310,0.0475,0.0490,0.0525,0.0030
