model,0,1,2,3,4,5,6,7
0,0.0120,0.0135,0.0230,0.0310,0.0380,0.0205,0.0355,0.0155
1,0.0645,0.0040,0.0285,0.0440,0.0450,0.0225,0.0325,0.0135
2,0.0510,0.0140,0.0060,0.0275,0.0335,0.0140,0.0255,0.0090
3,0.0380,0.0110,0.0195,0.0055,0.0235,0.0115,0.0225,0.0085
4,0.0490,0.0120,0.0220,0.0275,0.0090,0.0165,0.0290,0.0110
5,0.0625,0.0145,0.0225,0.0330,0.0410,0.0050,0.0280,0.0100
6,0.0495,0.0160,0.0240,0.0290,0.0370,0.0170,0.0095,0.0105
7,0.0610,0.0230,0.0270,0.0335,0.0395,0.0180,0.0260,0.0085
