model,0,1,2,3,4,5,6,7
0,0.0040,0.0595,0.0430,0.0410,0.0715,0.0315,0.0640,0.1240
1,0.0950,0.0015,0.0225,0.0170,0.0485,0.0125,0.0410,0.0985
2,0.1235,0.0405,0.0010,0.0150,0.0545,0.0150,0.0490,0.1195
3,0.1515,0.0460,0.0230,0.0015,0.0755,0.0170,0.0635,0.1380
4,0.0995,0.0415,0.0255,0.0270,0.0015,0.0175,0.0545,0.1130
5,0.1370,0.0445,0.0265,0.0150,0.0765,0.0030,0.0635,0.1430
6,0.1055,0.0425,0.0260,0.0170,0.0590,0.0185,0.0020,0.1020
7,0.1235,0.0575,0.0425,0.0335,0.0830,0.0335,0.0635,0.0055
