model,0,1,2,3,4,5,6,7
0,0.0060,0.0095,0.0130,0.0125,0.0260,0.0345,0.0110,0.0145
1,0.0275,0.0170,0.0125,0.0140,0.0270,0.0440,0.0120,0.0205
2,0.0105,0.0080,0.0050,0.0080,0.0190,0.0230,0.0085,0.0100
3,0.0410,0.0280,0.0275,0.0270,0.0465,0.0565,0.0305,0.0345
4,0.0310,0.0135,0.0170,0.0195,0.0135,0.0475,0.0195,0.0195
5,0.0565,0.0330,0.0400,0.0345,0.0575,0.0255,0.0380,0.0395
6,0.0115,0.0085,0.0085,0.0090,0.0205,0.0275,0.0075,0.0080
7,0.0320,0.0165,0.0200,0.0140,0.0325,0.0455,0.0180,0.0200
