model,0,1,2,3,4,5,6,7
0,0.3610,0.8480,0.8440,0.8495,0.8750,0.8535,0.8425,0.8500
1,0.8315,0.3525,0.8235,0.8610,0.8600,0.8370,0.8415,0.8220
2,0.7765,0.8030,0.3675,0.8600,0.8285,0.8070,0.8655,0.8530
3,0.8750,0.8150,0.7925,0.3465,0.8585,0.8450,0.8565,0.8210
4,0.8460,0.8415,0.8205,0.8165,0.2680,0.8085,0.8065,0.8130
5,0.8540,0.8480,0.8585,0.8625,0.8680,0.2685,0.8315,0.8635
6,0.8550,0.8370,0.8415,0.8250,0.8470,0.8125,0.3320,0.7945
7,0.8330,0.8330,0.8345,0.8210,0.8400,0.8090,0.8030,0.3785
