model,0,1,2,3,4,5,6,7
0,0.2655,0.6690,0.7030,0.7110,0.7320,0.7055,0.7165,0.7195
1,0.7025,0.1300,0.7195,0.6955,0.6925,0.6780,0.6870,0.6825
2,0.7080,0.7220,0.2530,0.6970,0.6725,0.6795,0.7200,0.6825
3,0.7190,0.7440,0.6770,0.2300,0.6985,0.7065,0.7460,0.7330
4,0.7770,0.6950,0.7060,0.7145,0.2335,0.7045,0.6480,0.6835
5,0.7335,0.6710,0.7025,0.7010,0.6725,0.2140,0.7330,0.7445
6,0.7075,0.7785,0.7425,0.7755,0.6925,0.7230,0.1570,0.6590
7,0.7255,0.6620,0.7400,0.6825,0.6760,0.6860,0.6480,0.1615
