model,0,1,2,3,4,5,6,7
0,0.0000,0.0710,0.1230,0.0865,0.0705,0.0625,0.1320,0.0515
1,0.0500,0.0005,0.0420,0.0515,0.0430,0.0400,0.0730,0.0430
2,0.0870,0.0320,0.0000,0.0705,0.0710,0.0725,0.1065,0.0805
3,0.0385,0.0340,0.0570,0.0050,0.0330,0.0275,0.0620,0.0430
4,0.0500,0.0405,0.0905,0.0545,0.0025,0.0355,0.1105,0.0695
5,0.0520,0.0445,0.0875,0.0450,0.0395,0.0020,0.1110,0.0560
6,0.0665,0.0485,0.0895,0.0610,0.0785,0.0635,0.0005,0.0740
7,0.0350,0.0410,0.0780,0.0575,0.0600,0.0450,0.0865,0.0035
