model,0,1,2,3,4,5,6,7
0,0.0265,0.8545,0.7965,0.7555,0.8310,0.8450,0.8140,0.8210
1,0.8445,0.0805,0.7530,0.8095,0.8115,0.7810,0.8305,0.7815
2,0.8130,0.8370,0.4235,0.8195,0.8330,0.8190,0.8450,0.8415
3,0.7845,0.8425,0.7265,0.1675,0.8015,0.7930,0.8155,0.8185
4,0.8500,0.8550,0.7495,0.7720,0.2725,0.8515,0.8690,0.8350
5,0.8560,0.8330,0.7710,0.8250,0.8400,0.3610,0.8130,0.8425
6,0.7745,0.8435,0.7885,0.8605,0.8400,0.8445,0.3435,0.8300
7,0.8320,0.7880,0.7830,0.8375,0.8505,0.8505,0.8500,0.3490
