model,0,1,2,3,4,5,6,7
0,0.0000,0.7330,0.7770,0.7350,0.8065,0.7785,0.7825,0.7790
1,0.7205,0.0000,0.7550,0.8395,0.8070,0.7455,0.8990,0.7870
2,0.8135,0.7550,0.0000,0.6770,0.7715,0.6965,0.6920,0.7365
3,0.7615,0.8060,0.6880,0.0000,0.7770,0.7545,0.7655,0.6915
4,0.8180,0.8525,0.7525,0.7570,0.0000,0.7485,0.7655,0.7650
5,0.7920,0.8070,0.6360,0.7010,0.7250,0.0000,0.6600,0.7335
6,0.7975,0.8935,0.6015,0.7530,0.7605,0.7265,0.0000,0.7975
7,0.8125,0.7850,0.7165,0.7425,0.7665,0.7550,0.7920,0.0000
