model,0,1,2,3,4,5,6,7
0,0.0000,0.3605,0.3415,0.4555,0.3970,0.2920,0.3295,0.2510
1,0.3195,0.0000,0.3365,0.2885,0.4975,0.2880,0.5125,0.1905
2,0.2985,0.3125,0.0000,0.3050,0.3530,0.2315,0.2055,0.3085
3,0.5325,0.2720,0.4240,0.0000,0.4080,0.3315,0.3880,0.3835
4,0.4005,0.3200,0.3060,0.3515,0.0000,0.2860,0.3400,0.3455
5,0.3315,0.2880,0.2190,0.2915,0.2140,0.0000,0.2610,0.2990
6,0.3375,0.4340,0.2860,0.3490,0.2460,0.2240,0.0000,0.2905
7,0.2885,0.2085,0.2760,0.2815,0.2735,0.3560,0.3340,0.0000
