model,0,1,2,3,4,5,6,7
0,0.0110,0.3335,0.0310,0.0185,0.0345,0.2290,0.0150,0.0140
1,0.1200,0.0585,0.0920,0.0785,0.1030,0.2160,0.0490,0.0490
2,0.0415,0.3205,0.0110,0.0200,0.0425,0.2080,0.0165,0.0175
3,0.0495,0.3555,0.0430,0.0335,0.0505,0.1930,0.0340,0.0345
4,0.0605,0.3505,0.0470,0.0305,0.0035,0.2390,0.0140,0.0160
5,0.1105,0.3035,0.0700,0.0500,0.0920,0.0255,0.0320,0.0290
6,0.0745,0.4150,0.0525,0.0445,0.0610,0.2390,0.0390,0.0455
7,0.0450,0.3980,0.0355,0.0260,0.0410,0.2375,0.0245,0.0230
