model,0,1,2,3,4,5,6,7
0,0.0025,0.8820,0.8895,0.8865,0.8925,0.8775,0.8810,0.8960
1,0.8565,0.0280,0.8665,0.8790,0.8615,0.8420,0.8655,0.8855
2,0.8475,0.8530,0.0375,0.8855,0.8550,0.8670,0.8580,0.8865
3,0.8910,0.8945,0.8840,0.0435,0.8740,0.8720,0.8990,0.9325
4,0.8985,0.8950,0.8840,0.8825,0.0065,0.8770,0.8925,0.9020
5,0.8680,0.8635,0.8845,0.8785,0.8710,0.0450,0.8740,0.8995
6,0.8780,0.8820,0.8770,0.9020,0.8820,0.8675,0.0265,0.8900
7,0.8785,0.8760,0.8825,0.9195,0.8800,0.8895,0.8800,0.0305
