model,0,1,2,3,4,5,6,7
0,0.1060,0.5640,0.5565,0.5495,0.5475,0.5450,0.5635,0.5860
1,0.5090,0.0910,0.5225,0.5395,0.5520,0.5265,0.5450,0.5570
2,0.5095,0.5310,0.1085,0.5290,0.5580,0.5505,0.5450,0.5610
3,0.5325,0.5445,0.5615,0.0870,0.5540,0.5530,0.5570,0.5695
4,0.5180,0.5690,0.5375,0.5465,0.1360,0.5495,0.5335,0.5600
5,0.4980,0.5305,0.5490,0.5340,0.5550,0.0915,0.5065,0.5595
6,0.5210,0.5540,0.5460,0.5530,0.5290,0.5330,0.1075,0.5470
7,0.5405,0.5785,0.5535,0.5585,0.5580,0.5640,0.5625,0.1265
