model,0,1,2,3,4,5,6,7
0,0.0000,0.7445,0.6830,0.7240,0.7115,0.6640,0.7135,0.7325
1,0.6905,0.0005,0.7070,0.6845,0.7115,0.6665,0.7100,0.7075
2,0.6610,0.7440,0.0000,0.7230,0.6765,0.6835,0.6630,0.7430
3,0.7090,0.7205,0.7230,0.0000,0.7185,0.7175,0.6865,0.7080
4,0.7025,0.7820,0.7230,0.7420,0.0005,0.6690,0.7060,0.7385
5,0.6380,0.7170,0.7095,0.7190,0.6605,0.0000,0.7200,0.7365
6,0.7210,0.7870,0.6575,0.7080,0.6880,0.7290,0.0005,0.6950
7,0.6975,0.7225,0.6705,0.6710,0.6850,0.7165,0.6255,0.0005
