model,0,1,2,3,4,5,6,7
0,0.0335,0.1030,0.0540,0.1540,0.0690,0.0485,0.1435,0.0615
1,0.0915,0.0425,0.0880,0.1825,0.1025,0.0985,0.1890,0.1040
2,0.0655,0.1290,0.0325,0.1745,0.0845,0.0610,0.1885,0.0660
3,0.1070,0.1525,0.1100,0.0745,0.1165,0.0875,0.1670,0.1130
4,0.0610,0.1110,0.0655,0.1540,0.0450,0.0560,0.1590,0.0630
5,0.0525,0.1020,0.0545,0.1430,0.0820,0.0435,0.1255,0.0595
6,0.1150,0.2020,0.1400,0.2145,0.1460,0.1165,0.0545,0.1330
7,0.0460,0.1015,0.0510,0.1435,0.0670,0.0445,0.1400,0.0165
