model,0,1,2,3,4,5,6,7
0,0.0000,0.7380,0.7315,0.7565,0.7430,0.7320,0.7325,0.7405
1,0.6445,0.0000,0.6670,0.6670,0.6665,0.6315,0.6480,0.6785
2,0.6960,0.7310,0.0000,0.7045,0.7095,0.6920,0.6940,0.6970
3,0.6810,0.6855,0.6430,0.0000,0.6665,0.6585,0.6810,0.6785
4,0.7450,0.7445,0.7430,0.7350,0.0005,0.7205,0.7145,0.7320
5,0.6795,0.6860,0.6785,0.6830,0.6955,0.0000,0.7215,0.6825
6,0.7075,0.6985,0.6645,0.7030,0.6965,0.7225,0.0000,0.7100
7,0.6750,0.7135,0.6830,0.6950,0.6730,0.6415,0.7065,0.0000
