model,0,1,2,3,4,5,6,7
0,0.0105,0.4070,0.3760,0.4010,0.3895,0.4375,0.4115,0.3750
1,0.2765,0.0105,0.3155,0.3660,0.3105,0.4000,0.3350,0.2950
2,0.3190,0.4030,0.0115,0.4770,0.4240,0.4810,0.4145,0.3995
3,0.3360,0.4115,0.4315,0.0120,0.4520,0.4250,0.3840,0.3835
4,0.2385,0.2870,0.3260,0.3890,0.0160,0.3915,0.3440,0.3005
5,0.3045,0.3810,0.4000,0.3515,0.3965,0.0150,0.3895,0.3800
6,0.3015,0.3715,0.3560,0.3720,0.3810,0.4310,0.0130,0.3320
7,0.3095,0.3555,0.3940,0.4125,0.3880,0.4415,0.3730,0.0115
