model,0,1,2,3,4,5,6,7
0,0.0000,0.2745,0.3110,0.3165,0.3100,0.2875,0.3665,0.3195
1,0.4130,0.0000,0.4310,0.4490,0.4100,0.4205,0.4845,0.4120
2,0.4140,0.4245,0.0000,0.4695,0.4215,0.4685,0.4575,0.4175
3,0.4030,0.4100,0.4475,0.0000,0.4140,0.3885,0.5040,0.4155
4,0.3950,0.3825,0.3940,0.4370,0.0000,0.4200,0.4490,0.3535
5,0.3190,0.3235,0.4050,0.3580,0.3675,0.0000,0.4330,0.3630
6,0.4510,0.4520,0.4305,0.4910,0.4385,0.4650,0.0000,0.4630
7,0.3535,0.3460,0.3490,0.3645,0.2980,0.3570,0.3985,0.0000
