model,0,1,2,3,4,5,6,7
0,0.3400,0.8790,0.8725,0.8665,0.8940,0.8755,0.8560,0.8895
1,0.8745,0.4125,0.9240,0.9065,0.8775,0.8630,0.8640,0.8940
2,0.8530,0.8605,0.4080,0.8750,0.8410,0.8660,0.8530,0.8710
3,0.8700,0.8545,0.9090,0.3380,0.8890,0.8750,0.8675,0.8645
4,0.8750,0.8160,0.8555,0.8835,0.2920,0.8540,0.8355,0.8425
5,0.8550,0.8600,0.8720,0.8800,0.9010,0.3385,0.8580,0.8830
6,0.8800,0.8930,0.8985,0.8725,0.8575,0.8625,0.2370,0.8830
7,0.8625,0.8915,0.8550,0.8370,0.8670,0.8740,0.8280,0.0495
