model,0,1,2,3,4,5,6,7
0,0.0020,0.0440,0.0360,0.4280,0.0375,0.0710,0.0335,0.0245
1,0.0325,0.0030,0.0600,0.4460,0.0620,0.1025,0.0625,0.0460
2,0.0330,0.0695,0.0035,0.4520,0.0555,0.1045,0.0615,0.0375
3,0.1695,0.2170,0.2145,0.0185,0.2360,0.1975,0.1955,0.2030
4,0.0205,0.0530,0.0325,0.4075,0.0000,0.0755,0.0430,0.0270
5,0.0285,0.0600,0.0595,0.3155,0.0525,0.0025,0.0565,0.0355
6,0.0280,0.0610,0.0570,0.3825,0.0530,0.0905,0.0015,0.0345
7,0.0285,0.0665,0.0445,0.4145,0.0460,0.0990,0.0475,0.0005
