model,0,1,2,3,4,5,6,7
0,0.0065,0.2550,0.2930,0.3335,0.2420,0.3185,0.2675,0.3845
1,0.2135,0.0080,0.1960,0.2780,0.1610,0.2230,0.1570,0.3440
2,0.3490,0.2915,0.0030,0.3570,0.2865,0.3630,0.3595,0.4605
3,0.2655,0.2590,0.2175,0.0095,0.2170,0.2750,0.2460,0.3455
4,0.2190,0.1980,0.2225,0.2845,0.0035,0.2320,0.1985,0.3435
5,0.2445,0.2165,0.2295,0.2850,0.1865,0.0090,0.2400,0.3260
6,0.2175,0.1635,0.2375,0.2725,0.1500,0.2450,0.0050,0.3510
7,0.2950,0.3045,0.3375,0.3330,0.2650,0.3200,0.3105,0.0700
