model,0,1,2,3,4,5,6,7
0,0.0065,0.0500,0.0115,0.0230,0.0550,0.0210,0.0055,0.0170
1,0.0345,0.0200,0.0235,0.0360,0.0670,0.0340,0.0135,0.0300
2,0.0325,0.0635,0.0160,0.0370,0.0745,0.0355,0.0185,0.0340
3,0.0225,0.0470,0.0160,0.0030,0.0540,0.0205,0.0070,0.0160
4,0.0325,0.0435,0.0215,0.0265,0.0120,0.0270,0.0135,0.0230
5,0.0175,0.0445,0.0130,0.0210,0.0460,0.0065,0.0045,0.0155
6,0.0635,0.0850,0.0610,0.0705,0.1000,0.0695,0.0545,0.0630
7,0.0190,0.0390,0.0140,0.0215,0.0545,0.0205,0.0070,0.0095
