model,0,1,2,3,4,5,6,7
0,0.0025,0.2580,0.2030,0.2590,0.2365,0.2490,0.2250,0.2160
1,0.2150,0.0045,0.1425,0.2760,0.1580,0.1795,0.1930,0.2325
2,0.3435,0.2925,0.0010,0.4010,0.2595,0.2655,0.3395,0.3625
3,0.2095,0.2605,0.2135,0.0035,0.2125,0.1960,0.2415,0.2065
4,0.2315,0.1945,0.1245,0.2460,0.0010,0.1415,0.2320,0.1855
5,0.2160,0.1885,0.1290,0.2215,0.1350,0.0020,0.1710,0.2080
6,0.1930,0.1950,0.1810,0.2725,0.2150,0.1750,0.0015,0.1635
7,0.2215,0.2720,0.2430,0.2770,0.2070,0.2440,0.1985,0.0010
