model,0,1,2,3,4,5,6,7
0,0.2665,0.7390,0.7580,0.7750,0.7770,0.7395,0.7800,0.7225
1,0.8130,0.3415,0.8050,0.8225,0.8375,0.7940,0.8140,0.7890
2,0.8180,0.8255,0.2315,0.8440,0.8215,0.7930,0.8435,0.7895
3,0.7640,0.7570,0.7995,0.2920,0.7840,0.7295,0.7570,0.7725
4,0.7550,0.7540,0.7365,0.7765,0.3190,0.7340,0.7880,0.7015
5,0.8365,0.8495,0.8240,0.8230,0.8510,0.3105,0.8605,0.8155
6,0.8055,0.7845,0.8130,0.7935,0.8215,0.7815,0.3090,0.7920
7,0.7365,0.7270,0.7495,0.7875,0.7570,0.7055,0.7665,0.2485
