model,0,1,2,3,4,5,6,7
0,0.0130,0.6145,0.5560,0.6270,0.6040,0.6080,0.5340,0.5915
1,0.6120,0.0150,0.5105,0.5790,0.6125,0.6060,0.5365,0.5535
2,0.6860,0.6675,0.0000,0.7060,0.7110,0.7110,0.6080,0.6845
3,0.7120,0.6985,0.6630,0.0010,0.6970,0.6910,0.6885,0.6555
4,0.6875,0.6840,0.6395,0.6515,0.0005,0.6825,0.6365,0.6065
5,0.6445,0.6765,0.6010,0.6330,0.6515,0.0010,0.6695,0.6630
6,0.6270,0.6185,0.5210,0.6480,0.6150,0.6705,0.0005,0.6390
7,0.6365,0.6470,0.6025,0.6160,0.5965,0.6810,0.6070,0.0075
