model,0,1,2,3,4,5,6,7
0,0.0800,0.6035,0.5565,0.5400,0.5325,0.5275,0.5535,0.5695
1,0.5405,0.1040,0.4650,0.5285,0.4645,0.5440,0.4670,0.4910
2,0.6210,0.5825,0.1055,0.5845,0.6560,0.6320,0.6195,0.6525
3,0.5655,0.5535,0.5215,0.1090,0.5255,0.5275,0.5260,0.5215
4,0.5070,0.4695,0.5345,0.4900,0.0930,0.5020,0.4970,0.5045
5,0.5080,0.5775,0.5695,0.5095,0.5230,0.1475,0.5590,0.5215
6,0.5080,0.5130,0.5295,0.5115,0.5090,0.5450,0.1220,0.4975
7,0.5620,0.5515,0.6000,0.5720,0.5580,0.5415,0.5305,0.0960
