model,0,1,2,3,4,5,6,7
0,0.0225,0.0250,0.0275,0.0505,0.1455,0.0630,0.0235,0.0440
1,0.1215,0.0070,0.0120,0.0220,0.1635,0.0460,0.0125,0.0180
2,0.1040,0.0100,0.0040,0.0195,0.1175,0.0360,0.0100,0.0150
3,0.1125,0.0105,0.0095,0.0040,0.1270,0.0415,0.0090,0.0190
4,0.1210,0.0370,0.0310,0.0490,0.0205,0.0640,0.0315,0.0450
5,0.0915,0.0145,0.0085,0.0200,0.1120,0.0080,0.0085,0.0245
6,0.1020,0.0125,0.0105,0.0180,0.1415,0.0355,0.0070,0.0210
7,0.1025,0.0110,0.0095,0.0235,0.1225,0.0375,0.0090,0.0015
