model,0,1,2,3,4,5,6,7
0,0.0985,0.5280,0.5115,0.4930,0.6270,0.5285,0.5375,0.5400
1,0.6325,0.0070,0.5180,0.4910,0.6225,0.5385,0.5245,0.6130
2,0.7490,0.6470,0.0040,0.6460,0.7240,0.6375,0.6410,0.7340
3,0.6490,0.5350,0.5505,0.0155,0.6565,0.5215,0.5635,0.6280
4,0.6320,0.5165,0.5470,0.4885,0.0880,0.5335,0.4980,0.5610
5,0.6385,0.5545,0.5345,0.5330,0.6545,0.0045,0.5710,0.6365
6,0.6370,0.5115,0.5005,0.4875,0.5710,0.5285,0.0135,0.5915
7,0.5430,0.4850,0.4665,0.4425,0.4990,0.4880,0.4680,0.0885
