model,0,1,2,3,4,5,6,7
0,0.0105,0.0070,0.0200,0.0455,0.0210,0.0120,0.0165,0.0165
1,0.0390,0.0060,0.0215,0.0715,0.0210,0.0155,0.0180,0.0200
2,0.0210,0.0015,0.0030,0.0415,0.0105,0.0055,0.0055,0.0065
3,0.0200,0.0030,0.0125,0.0090,0.0145,0.0080,0.0120,0.0080
4,0.0330,0.0135,0.0205,0.0575,0.0125,0.0140,0.0145,0.0175
5,0.0240,0.0055,0.0125,0.0490,0.0105,0.0055,0.0105,0.0115
6,0.0355,0.0065,0.0190,0.0555,0.0110,0.0095,0.0050,0.0085
7,0.0260,0.0050,0.0140,0.0485,0.0140,0.0075,0.0075,0.0060
