model,0,1,2,3,4,5,6,7
0,0.3475,0.9040,0.8900,0.9190,0.8970,0.9050,0.8710,0.9000
1,0.9035,0.4180,0.9215,0.8470,0.8915,0.8715,0.9090,0.9075
2,0.8445,0.8905,0.1360,0.8850,0.8980,0.9045,0.8610,0.8960
3,0.8890,0.8840,0.8900,0.4675,0.8800,0.8895,0.8760,0.8920
4,0.8845,0.8995,0.8945,0.8945,0.3795,0.8975,0.8790,0.9405
5,0.8845,0.8975,0.8995,0.8525,0.8660,0.2040,0.9045,0.8825
6,0.9115,0.8785,0.8955,0.8905,0.8565,0.8920,0.1810,0.8950
7,0.8920,0.9010,0.8905,0.8935,0.9155,0.8795,0.8870,0.4155
