model,0,1,2,3,4,5,6,7
0,0.0085,0.1025,0.1115,0.0855,0.1045,0.1020,0.0860,0.1130
1,0.1350,0.0210,0.0765,0.1110,0.0990,0.1060,0.0710,0.0930
2,0.1370,0.0610,0.0040,0.1000,0.1050,0.1055,0.0795,0.1140
3,0.1060,0.0840,0.0945,0.0065,0.0825,0.0920,0.0735,0.1105
4,0.1055,0.0745,0.0950,0.0790,0.0190,0.0845,0.0745,0.0975
5,0.1110,0.0760,0.1065,0.0805,0.0805,0.0130,0.0870,0.1090
6,0.0970,0.0525,0.0760,0.0690,0.0805,0.0845,0.0085,0.0880
7,0.1385,0.0815,0.1215,0.1190,0.1160,0.1340,0.0975,0.0265
