model,0,1,2,3,4,5,6,7
0,0.0200,0.8695,0.8145,0.8595,0.8330,0.8850,0.8770,0.8475
1,0.8495,0.0205,0.8250,0.8370,0.8250,0.8320,0.8420,0.8150
2,0.8600,0.8380,0.0070,0.8370,0.8080,0.8460,0.8490,0.8570
3,0.7940,0.8365,0.7945,0.0170,0.8220,0.8335,0.8495,0.8480
4,0.8260,0.8555,0.8075,0.8205,0.0070,0.8420,0.8200,0.8400
5,0.8520,0.8735,0.8235,0.8700,0.8110,0.0040,0.8280,0.8480
6,0.8660,0.8445,0.8325,0.8300,0.7795,0.8470,0.0050,0.8120
7,0.8260,0.8155,0.8325,0.8180,0.8535,0.8595,0.8270,0.0065
