model,0,1,2,3,4,5,6,7
0,0.0030,0.7315,0.7495,0.7765,0.7665,0.7880,0.7650,0.7510
1,0.7695,0.0030,0.7600,0.7515,0.7635,0.7885,0.7755,0.7670
2,0.7285,0.7470,0.0075,0.7850,0.7835,0.7675,0.7795,0.7525
3,0.7630,0.7565,0.7930,0.0005,0.7830,0.7500,0.7565,0.7615
4,0.7840,0.7410,0.7730,0.7755,0.0065,0.7875,0.7760,0.7515
5,0.7970,0.7800,0.7770,0.7565,0.7575,0.0040,0.7690,0.7770
6,0.7375,0.7265,0.7960,0.7850,0.7800,0.7675,0.0055,0.7435
7,0.7710,0.7600,0.7525,0.7860,0.7215,0.7575,0.7295,0.0085
