model,0,1,2,3,4,5,6,7
0,0.0000,0.6315,0.5840,0.6550,0.5815,0.5960,0.5900,0.5735
1,0.5625,0.0000,0.6030,0.6170,0.6890,0.6395,0.5475,0.5430
2,0.5915,0.5935,0.0000,0.5805,0.4730,0.6195,0.5600,0.4905
3,0.6650,0.5930,0.5245,0.0005,0.6190,0.5920,0.6330,0.6425
4,0.5775,0.6890,0.5195,0.6435,0.0000,0.5225,0.5725,0.5435
5,0.5760,0.5555,0.5570,0.6865,0.4785,0.0000,0.5040,0.5110
6,0.6240,0.6075,0.5350,0.6695,0.5245,0.5910,0.0000,0.5505
7,0.5500,0.4950,0.4365,0.5755,0.5465,0.5875,0.5765,0.0000
