model,0,1,2,3,4,5,6,7
0,0.0015,0.0735,0.0980,0.0650,0.1180,0.0430,0.0485,0.0525
1,0.0605,0.0010,0.0780,0.0580,0.0730,0.0460,0.0460,0.0485
2,0.1760,0.1430,0.0000,0.1230,0.1570,0.1310,0.1520,0.1550
3,0.0835,0.0920,0.1005,0.0010,0.1160,0.0500,0.0510,0.0690
4,0.0740,0.0415,0.0570,0.0555,0.0005,0.0365,0.0560,0.0400
5,0.0605,0.0610,0.0935,0.0500,0.0830,0.0020,0.0595,0.0455
6,0.0375,0.0365,0.0645,0.0245,0.0660,0.0315,0.0010,0.0465
7,0.0475,0.0490,0.0900,0.0515,0.0695,0.0400,0.0620,0.0020
