model,0,1,2,3,4,5,6,7
0,0.0340,0.4705,0.4570,0.4295,0.4025,0.4270,0.4470,0.4340
1,0.4215,0.0720,0.3980,0.4240,0.4230,0.3805,0.4185,0.4170
2,0.4540,0.4470,0.0825,0.4045,0.4230,0.4340,0.5045,0.4980
3,0.4275,0.4705,0.4080,0.0465,0.4975,0.4130,0.5155,0.5015
4,0.3395,0.3950,0.3660,0.3960,0.0570,0.3195,0.4380,0.4010
5,0.4005,0.4000,0.4380,0.4080,0.3755,0.0540,0.4770,0.4990
6,0.3245,0.3615,0.3935,0.4330,0.3845,0.3820,0.0595,0.3960
7,0.4025,0.4325,0.5045,0.5050,0.4385,0.5115,0.5120,0.0685
