model,0,1,2,3,4,5,6,7
0,0.3855,0.8555,0.8335,0.8295,0.8145,0.8510,0.8185,0.8330
1,0.8465,0.2795,0.8230,0.8225,0.8105,0.8520,0.8175,0.8245
2,0.8510,0.8410,0.3465,0.8310,0.8030,0.8605,0.8190,0.8230
3,0.8270,0.8495,0.8250,0.3235,0.7720,0.8130,0.8145,0.8225
4,0.8655,0.8625,0.8505,0.8295,0.4020,0.8740,0.8235,0.8330
5,0.8555,0.8470,0.8220,0.8070,0.8135,0.3770,0.8305,0.8115
6,0.8225,0.8360,0.8100,0.8255,0.7675,0.8425,0.2690,0.8210
7,0.8845,0.8690,0.8605,0.8655,0.7780,0.8740,0.8470,0.3740
