model,0,1,2,3,4,5,6,7
0,0.1705,0.7330,0.7530,0.7205,0.7415,0.7145,0.7315,0.7435
1,0.6990,0.1870,0.7600,0.7415,0.7305,0.7105,0.6990,0.7420
2,0.7035,0.7365,0.1815,0.7295,0.6965,0.7115,0.7325,0.7310
3,0.7005,0.7520,0.7420,0.2330,0.7030,0.7325,0.7575,0.7405
4,0.7540,0.7920,0.7520,0.7510,0.2615,0.7590,0.7200,0.7405
5,0.6850,0.7225,0.7260,0.7260,0.7425,0.1540,0.7085,0.7175
6,0.7275,0.7340,0.7545,0.7680,0.7095,0.7490,0.1810,0.7185
7,0.7205,0.7650,0.7595,0.7630,0.7210,0.7400,0.7075,0.1785
