model,0,1,2,3,4,5,6,7
0,0.1780,0.6240,0.5515,0.6055,0.5600,0.5485,0.5785,0.6215
1,0.6310,0.1610,0.6195,0.6025,0.6375,0.6385,0.5955,0.5740
2,0.5800,0.6015,0.1825,0.5930,0.5610,0.5740,0.5630,0.5615
3,0.6335,0.6255,0.5985,0.1630,0.6055,0.6120,0.6275,0.6040
4,0.5700,0.6320,0.5695,0.5780,0.1445,0.5715,0.5930,0.5735
5,0.5970,0.6495,0.6180,0.6030,0.6180,0.1275,0.6360,0.6120
6,0.6510,0.6425,0.6005,0.6605,0.6730,0.6610,0.1780,0.6535
7,0.5865,0.5390,0.5325,0.5645,0.5430,0.5670,0.5615,0.1100
