model,0,1,2,3,4,5,6,7
0,0.0160,0.2560,0.3425,0.2910,0.2950,0.2950,0.2960,0.3280
1,0.2080,0.0250,0.2515,0.2315,0.2860,0.2045,0.2205,0.2835
2,0.4090,0.3655,0.0130,0.4080,0.4410,0.4310,0.3955,0.4430
3,0.3395,0.2965,0.3475,0.0270,0.3895,0.2845,0.3315,0.3575
4,0.2695,0.3195,0.3675,0.3585,0.0145,0.3525,0.3555,0.3725
5,0.2515,0.1885,0.3185,0.2040,0.2800,0.0175,0.2660,0.3015
6,0.2195,0.2040,0.2780,0.2475,0.3020,0.2715,0.0215,0.3005
7,0.2815,0.2895,0.3450,0.2970,0.3695,0.3165,0.3235,0.0210
