model,0,1,2,3,4,5,6,7
0,0.0000,0.5445,0.6050,0.6360,0.5950,0.6195,0.5230,0.6020
1,0.5485,0.0000,0.6930,0.7350,0.5965,0.6415,0.7285,0.6335
2,0.6055,0.6460,0.0000,0.6240,0.7580,0.5865,0.4805,0.6215
3,0.6575,0.6470,0.6120,0.0000,0.7310,0.5935,0.7340,0.7510
4,0.6675,0.6445,0.8010,0.7430,0.0000,0.6440,0.6575,0.5445
5,0.5595,0.6900,0.6410,0.6470,0.5930,0.0000,0.7110,0.7690
6,0.6075,0.7375,0.5505,0.7175,0.7605,0.6715,0.0000,0.5510
7,0.6735,0.6035,0.6580,0.7640,0.5950,0.6820,0.5990,0.0000
