model,0,1,2,3,4,5,6,7
0,0.2360,0.7235,0.7050,0.7420,0.6335,0.6905,0.7320,0.7180
1,0.6970,0.2600,0.6805,0.7065,0.6940,0.6845,0.6735,0.7575
2,0.6995,0.7000,0.3250,0.6905,0.6175,0.7400,0.7400,0.7150
3,0.6930,0.7835,0.6975,0.1400,0.6755,0.7450,0.7200,0.7145
4,0.6390,0.7115,0.6815,0.7415,0.2905,0.7090,0.7275,0.7300
5,0.6715,0.7295,0.7190,0.6935,0.7030,0.2895,0.7215,0.7355
6,0.7125,0.6985,0.7210,0.6495,0.6585,0.7075,0.2445,0.6990
7,0.6820,0.7360,0.7430,0.6840,0.6885,0.6955,0.7045,0.2050
