model,0,1,2,3,4,5,6,7
0,0.0060,0.7090,0.6575,0.7200,0.6905,0.7060,0.7270,0.7225
1,0.6865,0.0105,0.6530,0.6920,0.6820,0.7200,0.6595,0.6570
2,0.6870,0.7170,0.0020,0.6750,0.6285,0.6535,0.7115,0.6505
3,0.7165,0.7005,0.7255,0.0100,0.7145,0.6980,0.7210,0.6965
4,0.6860,0.6965,0.6770,0.6855,0.0100,0.7460,0.6530,0.7420
5,0.6950,0.7060,0.6835,0.6650,0.7555,0.0065,0.7420,0.6615
6,0.7075,0.7150,0.6665,0.7150,0.6920,0.7180,0.0120,0.6405
7,0.7105,0.6615,0.7240,0.7210,0.6760,0.7365,0.6565,0.0005
