model,0,1,2,3,4,5,6,7
0,0.0005,0.8035,0.7685,0.7825,0.8185,0.8430,0.7710,0.6765
1,0.7460,0.0000,0.7730,0.7750,0.7995,0.7615,0.7855,0.7640
2,0.7420,0.7765,0.0015,0.7860,0.7185,0.8120,0.7915,0.6565
3,0.7610,0.7480,0.7680,0.0055,0.7105,0.8415,0.7905,0.7670
4,0.8145,0.7190,0.6830,0.7630,0.0005,0.7590,0.6075,0.7730
5,0.7810,0.8125,0.7525,0.7570,0.7400,0.0010,0.7695,0.6720
6,0.8065,0.7420,0.8060,0.8160,0.6705,0.7595,0.0000,0.6475
7,0.7275,0.7320,0.6430,0.7650,0.7255,0.6705,0.6210,0.0005
