model,0,1,2,3,4,5,6,7
0,0.0465,0.2860,0.3270,0.3245,0.2500,0.2870,0.2930,0.2720
1,0.2530,0.0385,0.3000,0.2600,0.2040,0.2090,0.2205,0.2480
2,0.3155,0.2965,0.0460,0.3050,0.3225,0.3330,0.3145,0.3115
3,0.2970,0.2470,0.2830,0.0475,0.2550,0.2590,0.2655,0.2675
4,0.2645,0.2215,0.3490,0.2935,0.0255,0.2330,0.2580,0.2430
5,0.2450,0.1905,0.3125,0.2625,0.1940,0.0435,0.2195,0.2480
6,0.2950,0.2295,0.3225,0.2865,0.2480,0.2465,0.0320,0.2535
7,0.2670,0.2405,0.3035,0.2950,0.2145,0.2655,0.2345,0.0335
