model,0,1,2,3,4,5,6,7
0,0.0005,0.0505,0.0115,0.0075,0.0140,0.0130,0.0305,0.0555
1,0.0330,0.0005,0.0185,0.0195,0.0220,0.0235,0.0425,0.0865
2,0.0215,0.0620,0.0005,0.0075,0.0115,0.0120,0.0385,0.0625
3,0.0315,0.0810,0.0110,0.0010,0.0135,0.0155,0.0390,0.0785
4,0.0270,0.0680,0.0090,0.0090,0.0005,0.0150,0.0420,0.0770
5,0.0340,0.0710,0.0115,0.0130,0.0205,0.0005,0.0425,0.0875
6,0.0530,0.1250,0.0285,0.0280,0.0360,0.0435,0.0015,0.0905
7,0.0450,0.1060,0.0205,0.0275,0.0365,0.0390,0.0570,0.0015
