model,0,1,2,3,4,5,6,7
0,0.0005,0.1895,0.2565,0.2265,0.1915,0.2150,0.2465,0.1970
1,0.2075,0.0015,0.2110,0.1870,0.1790,0.1950,0.2470,0.2225
2,0.2780,0.2125,0.0030,0.2530,0.2500,0.2465,0.3170,0.2680
3,0.1770,0.1295,0.1890,0.0015,0.1365,0.1415,0.1840,0.1495
4,0.2065,0.1685,0.2385,0.1795,0.0010,0.1205,0.2105,0.2015
5,0.2060,0.1655,0.2185,0.1695,0.1180,0.0025,0.2115,0.2100
6,0.1720,0.1520,0.2235,0.1770,0.1395,0.1510,0.0040,0.1600
7,0.1880,0.2115,0.2460,0.1995,0.1930,0.2250,0.2210,0.0015
