model,0,1,2,3,4,5,6,7
0,0.0035,0.1970,0.2105,0.2015,0.2445,0.2095,0.1900,0.2235
1,0.1840,0.0025,0.1195,0.1235,0.1210,0.1170,0.1325,0.1075
2,0.2075,0.1565,0.0050,0.1940,0.1775,0.2185,0.2070,0.2225
3,0.2010,0.1165,0.1695,0.0055,0.1715,0.1595,0.1750,0.1925
4,0.1950,0.0930,0.1365,0.1415,0.0045,0.1200,0.1685,0.1155
5,0.1555,0.0880,0.1590,0.1240,0.1120,0.0060,0.1380,0.1115
6,0.1410,0.1015,0.1455,0.1415,0.1435,0.1250,0.0135,0.1085
7,0.1645,0.0785,0.1495,0.1365,0.0910,0.1040,0.1110,0.0120
