model,0,1,2,3,4,5,6,7
0,0.0115,0.7985,0.8430,0.7760,0.8270,0.8675,0.8050,0.8210
1,0.7955,0.0195,0.8480,0.7780,0.8100,0.8450,0.8220,0.8540
2,0.8090,0.8235,0.0120,0.7920,0.8210,0.8065,0.7705,0.8185
3,0.7730,0.7710,0.8270,0.0095,0.8105,0.8280,0.8415,0.8150
4,0.7790,0.8050,0.8325,0.8295,0.0085,0.8275,0.7990,0.8185
5,0.8290,0.8195,0.8340,0.8395,0.8350,0.0385,0.8015,0.8240
6,0.7950,0.8150,0.8245,0.8090,0.7815,0.8120,0.0095,0.8080
7,0.8110,0.8170,0.8215,0.8055,0.8205,0.8350,0.7795,0.0065
