model,0,1,2,3,4,5,6,7
0,0.0905,0.9210,0.8880,0.9120,0.8735,0.8690,0.9005,0.9300
1,0.8595,0.1250,0.9010,0.9100,0.8555,0.8745,0.9025,0.9060
2,0.8525,0.9085,0.1355,0.9140,0.8190,0.8335,0.8550,0.9125
3,0.8490,0.9005,0.8830,0.0885,0.8500,0.8470,0.8820,0.9065
4,0.8730,0.9090,0.8880,0.9190,0.1305,0.8600,0.8895,0.9100
5,0.8280,0.8975,0.8525,0.9010,0.8075,0.0750,0.8435,0.8965
6,0.8625,0.9145,0.8515,0.9135,0.8560,0.8485,0.1125,0.8985
7,0.8935,0.9225,0.9045,0.9150,0.8890,0.8925,0.9035,0.1325
