model,0,1,2,3,4,5,6,7
0,0.0000,0.0095,0.1295,0.0130,0.0105,0.0120,0.0280,0.0460
1,0.0245,0.0000,0.1505,0.0105,0.0095,0.0130,0.0215,0.0560
2,0.1315,0.1030,0.0025,0.1075,0.0945,0.0980,0.1475,0.1855
3,0.0260,0.0075,0.1675,0.0000,0.0065,0.0120,0.0190,0.0500
4,0.0230,0.0065,0.1410,0.0100,0.0000,0.0115,0.0205,0.0385
5,0.0350,0.0120,0.1865,0.0195,0.0140,0.0000,0.0270,0.0535
6,0.0500,0.0225,0.2245,0.0180,0.0205,0.0245,0.0000,0.0680
7,0.0400,0.0205,0.1505,0.0215,0.0185,0.0150,0.0355,0.0000
