model,0,1,2,3,4,5,6,7
0,0.0075,0.0775,0.0765,0.0835,0.0375,0.1055,0.0695,0.1665
1,0.0825,0.0040,0.0640,0.0850,0.0390,0.0835,0.0580,0.1365
2,0.0990,0.0720,0.0140,0.0830,0.0380,0.0910,0.0585,0.1615
3,0.0875,0.0720,0.0575,0.0020,0.0295,0.0820,0.0640,0.1730
4,0.0915,0.0785,0.0540,0.0770,0.0025,0.0935,0.0480,0.1725
5,0.0940,0.0615,0.0515,0.0720,0.0375,0.0040,0.0555,0.1535
6,0.0890,0.0680,0.0555,0.0845,0.0305,0.0875,0.0040,0.1520
7,0.0985,0.0690,0.0810,0.0995,0.0535,0.1085,0.0725,0.0110
