model,0,1,2,3,4,5,6,7
0,0.0000,0.4950,0.5190,0.4825,0.4260,0.4190,0.2740,0.4660
1,0.4550,0.0000,0.4660,0.5170,0.3970,0.4535,0.5100,0.4010
2,0.4780,0.4230,0.0000,0.4980,0.4500,0.4725,0.4735,0.4785
3,0.4875,0.4370,0.4595,0.0000,0.4310,0.3140,0.4395,0.4960
4,0.3925,0.3745,0.4185,0.4905,0.0000,0.3475,0.3955,0.4530
5,0.3985,0.5425,0.4550,0.3470,0.3705,0.0000,0.4970,0.4680
6,0.3405,0.6155,0.3905,0.4035,0.4595,0.5330,0.0000,0.5105
7,0.3975,0.3895,0.4350,0.5900,0.4545,0.4145,0.4815,0.0000
