model,0,1,2,3,4,5,6,7
0,0.1220,0.7270,0.7060,0.5835,0.6575,0.6820,0.6490,0.6955
1,0.8090,0.0050,0.7010,0.7625,0.8005,0.8075,0.7120,0.8345
2,0.8560,0.7860,0.0010,0.7905,0.8090,0.8335,0.7410,0.8475
3,0.7315,0.7560,0.7155,0.0040,0.7530,0.7320,0.7400,0.8000
4,0.7120,0.7345,0.6805,0.6860,0.0125,0.6855,0.6620,0.7010
5,0.7395,0.7705,0.7360,0.6890,0.7035,0.0120,0.7015,0.7720
6,0.7470,0.6650,0.6150,0.7125,0.7400,0.7380,0.0065,0.7725
7,0.6725,0.7090,0.6790,0.6410,0.6120,0.6520,0.6385,0.2400
