model,0,1,2,3,4,5,6,7
0,0.4205,0.8990,0.8970,0.8885,0.8875,0.9040,0.9205,0.8935
1,0.8875,0.3460,0.9165,0.9045,0.8915,0.9070,0.9000,0.9070
2,0.8700,0.9060,0.4445,0.8840,0.8635,0.8950,0.8990,0.8995
3,0.8890,0.8945,0.8930,0.4245,0.8885,0.8840,0.8985,0.8845
4,0.9075,0.9120,0.9160,0.9040,0.4800,0.9235,0.9165,0.9080
5,0.8905,0.8985,0.8975,0.8815,0.8965,0.3870,0.9070,0.8965
6,0.9005,0.8845,0.8950,0.8835,0.8910,0.8850,0.4660,0.8935
7,0.8865,0.8890,0.8945,0.8835,0.8790,0.9000,0.9035,0.3860
