model,0,1,2,3,4,5,6,7
0,0.0000,0.0190,0.0035,0.0100,0.0015,0.0035,0.0285,0.0065
1,0.0015,0.0005,0.0025,0.0075,0.0000,0.0010,0.0215,0.0040
2,0.0020,0.0110,0.0000,0.0100,0.0020,0.0020,0.0370,0.0060
3,0.0080,0.0230,0.0070,0.0000,0.0040,0.0095,0.0275,0.0075
4,0.0010,0.0100,0.0015,0.0085,0.0000,0.0015,0.0280,0.0055
5,0.0035,0.0095,0.0020,0.0080,0.0010,0.0000,0.0290,0.0065
6,0.0200,0.0520,0.0230,0.0200,0.0165,0.0235,0.0000,0.0205
7,0.0060,0.0190,0.0030,0.0110,0.0060,0.0075,0.0360,0.0000
