model,0,1,2,3,4,5,6,7
0,0.0970,0.1115,0.1325,0.0870,0.1480,0.2185,0.1360,0.1505
1,0.1545,0.1315,0.1425,0.0825,0.1835,0.2250,0.1615,0.1810
2,0.1435,0.1065,0.0870,0.0910,0.1555,0.2105,0.1495,0.1450
3,0.1370,0.0935,0.1250,0.0905,0.1455,0.2070,0.1415,0.1445
4,0.1515,0.1355,0.1450,0.1005,0.1105,0.2495,0.1775,0.1690
5,0.2050,0.1765,0.2150,0.1330,0.2325,0.1365,0.2065,0.2195
6,0.2205,0.1910,0.2105,0.1395,0.2495,0.3020,0.2050,0.2340
7,0.1705,0.1425,0.1500,0.1065,0.1865,0.2360,0.1540,0.1410
