model,0,1,2,3,4,5,6,7
0,0.1390,0.9160,0.9010,0.9445,0.9215,0.9250,0.8865,0.9220
1,0.8925,0.1175,0.8865,0.9175,0.9265,0.8990,0.8735,0.9235
2,0.8890,0.8935,0.0435,0.9220,0.8980,0.9045,0.8965,0.9165
3,0.9090,0.8875,0.8825,0.0815,0.8980,0.8850,0.8955,0.8745
4,0.9205,0.9230,0.9070,0.9240,0.1320,0.9045,0.8900,0.9210
5,0.9005,0.8940,0.9000,0.9170,0.9085,0.1795,0.8915,0.9080
6,0.8655,0.8725,0.8725,0.9225,0.9045,0.8875,0.1180,0.9365
7,0.9010,0.9070,0.8985,0.9150,0.9115,0.9040,0.9170,0.1435
